# 79src recal. Tspin, N(HI)
 Tpeak    e      tau      e      VLSR   e    DelV    e     Tspin         e           Tkmax      NHI     erNHI CNM   Frac   e    Name     
   K      K                      km/s km/s   km/s   km/s     K           K             K      10+20cm-2                            
========================================================================================================================================
1.68   0.04   0.002   -10.000   23.5   0.4   16.51   0.80   840.0000   -12.0000   5962.0   0.6804   0.0366   9   0.50   0.00   3C190.0
2.54   0.03   0.003   -10.000   -3.0   0.2   34.85   0.29   840.0000   -12.0000   26546.0   2.1672   0.0313   9   0.50   0.29   3C192
7.54   0.06   0.007   -10.000   7.5   0.0   12.13   0.11   1150.0000   -12.0000   3218.0   2.2428   0.0270   9   0.51   0.29   3C192
5.39   -12.00   0.068   0.002   8.0   0.1   4.30   0.12   116.1159   4.7531   403.0   0.6586   0.0379   0   -18.00   -18.00   3C192
1.66   0.07   0.005   -10.000   -0.1   0.3   36.92   0.80   330.0000   -12.0000   29801.0   1.4994   0.0710   9   0.50   0.29   3C207
2.51   0.18   0.063   -10.000   1.4   0.1   1.95   0.13   40.0000   -12.0000   82.0   0.1260   0.0117   9   0.50   0.29   3C207
11.29   0.24   0.024   -10.000   3.1   0.1   10.16   0.19   470.0000   -12.0000   2258.0   2.8224   0.0794   9   0.49   0.29   3C207
5.46   -12.00   0.250   0.002   4.2   0.0   5.25   0.05   34.0601   5.9725   602.0   0.8672   0.1524   1   -18.00   -18.00   3C207
7.71   0.10   0.034   -10.000   13.8   0.1   5.40   0.10   230.0000   -12.0000   638.0   1.0206   0.0230   9   0.51   0.29   3C207
5.03   -12.00   0.298   0.004   15.4   0.0   2.43   0.03   27.0631   3.3518   129.0   0.3802   0.0476   0   -18.00   -18.00   3C207
0.76   0.02   0.010   -10.000   -25.9   0.1   11.30   0.33   80.0000   -12.0000   2794.0   0.2142   0.0083   9   0.50   0.00   3C208.0
3.39   0.08   0.031   -10.000   -4.0   0.1   4.34   0.12   110.0000   -12.0000   412.0   0.3654   0.0131   9   0.50   0.00   3C208.0
2.37   0.09   0.024   -10.000   0.3   0.1   3.72   0.14   100.0000   -12.0000   303.0   0.2142   0.0115   9   0.50   0.00   3C208.0
5.13   0.10   0.010   -10.000   0.4   0.0   19.32   0.18   510.0000   -12.0000   8161.0   2.4318   0.0523   9   0.50   0.00   3C208.0
6.09   0.07   0.068   -10.000   5.9   0.0   3.63   0.04   90.0000   -12.0000   287.0   0.5418   0.0086   9   0.50   0.00   3C208.0
0.63   0.01   0.003   -10.000   -25.4   0.3   17.18   0.68   210.0000   -12.0000   6455.0   0.2646   0.0113   9   0.50   0.00   3C208.1
2.72   0.08   0.012   -10.000   -3.4   0.0   3.45   0.09   220.0000   -12.0000   259.0   0.2268   0.0090   9   0.50   0.00   3C208.1
4.42   0.12   0.010   -10.000   1.0   0.1   18.85   0.25   440.0000   -12.0000   7766.0   2.0412   0.0615   9   0.50   0.00   3C208.1
3.07   0.12   0.010   -10.000   1.6   0.0   4.03   0.11   300.0000   -12.0000   354.0   0.3024   0.0144   9   0.50   0.00   3C208.1
6.49   0.08   0.019   -10.000   6.8   0.0   4.01   0.05   350.0000   -12.0000   351.0   0.6426   0.0112   9   0.50   0.00   3C208.1
4.35   0.03   0.031   -10.000   -37.1   0.0   4.22   0.04   140.0000   -12.0000   389.0   0.4536   0.0053   9   0.50   0.29   3C225a
2.97   0.03   0.042   -10.000   -27.1   0.0   7.07   0.08   70.0000   -12.0000   1091.0   0.5166   0.0078   9   0.50   0.29   3C225a
1.14   0.02   0.010   -10.000   -13.3   0.4   42.44   0.56   110.0000   -12.0000   39370.0   1.1844   0.0260   9   0.50   0.29   3C225a
1.76   0.04   0.010   -10.000   -4.5   0.0   5.13   0.14   170.0000   -12.0000   575.0   0.2268   0.0078   9   0.50   0.29   3C225a
5.39   -12.00   0.013   0.001   -2.6   0.3   12.68   0.86   580.4111   7.1173   3513.0   1.8560   0.1917   0   -18.00   -18.00   3C225a
5.78   -12.00   0.313   0.003   4.0   0.0   1.32   0.01   29.4270   1.6382   37.0   0.2359   0.0134   1   -18.00   -18.00   3C225a
0.53   -12.00   0.033   0.001   -40.6   0.1   2.07   0.12   46.1603   3.9206   93.0   0.0612   0.0066   4   -18.00   -18.00   3C225b
2.79   -12.00   0.047   0.001   -37.9   0.1   2.52   0.11   94.5637   2.5115   138.0   0.2173   0.0120   3   -18.00   -18.00   3C225b
1.79   0.05   0.004   -10.000   -29.7   0.2   20.22   0.64   420.0000   -12.0000   8938.0   0.8820   0.0373   9   0.50   0.29   3C225b
1.21   -12.00   0.027   0.001   -28.0   0.1   4.78   0.13   88.0895   4.2924   499.0   0.2205   0.0148   2   -18.00   -18.00   3C225b
2.01   -12.00   0.013   0.001   -5.6   0.1   6.82   0.33   259.9997   13.2058   1015.0   0.4472   0.0466   1   -18.00   -18.00   3C225b
5.73   0.09   0.002   -10.000   -2.8   0.1   15.40   0.15   2370.0000   -12.0000   5182.0   2.1672   0.0399   9   0.50   0.29   3C225b
9.17   -12.00   0.745   0.002   3.6   0.0   1.25   0.00   22.7384   2.2680   34.0   0.4108   0.0410   0   -18.00   -18.00   3C225b
0.99   0.03   0.003   -10.000   -28.5   0.4   21.38   1.06   330.0000   -12.0000   9996.0   0.5166   0.0301   9   0.50   0.29   3C228.0
5.52   -12.00   0.082   0.002   -5.1   0.0   2.86   0.08   98.7323   4.3921   179.0   0.4492   0.0260   0   -18.00   -18.00   3C228.0
6.40   0.07   0.009   -10.000   -3.9   0.1   14.68   0.16   710.0000   -12.0000   4711.0   2.3058   0.0355   9   0.50   0.29   3C228.0
1.19   -12.00   0.027   0.002   -1.4   0.1   2.13   0.20   86.8368   7.1244   98.0   0.0969   0.0141   1   -18.00   -18.00   3C228.0
1.30   0.03   0.002   -10.000   -17.1   0.6   51.37   1.01   650.0000   -12.0000   57719.0   1.6380   0.0495   9   0.50   0.00   3C234
1.29   0.05   0.002   -10.000   0.3   0.2   12.39   0.60   640.0000   -12.0000   3356.0   0.3906   0.0242   9   0.50   0.00   3C234
0.31   0.04   0.004   -10.000   -44.1   1.2   17.62   2.72   80.0000   -12.0000   6791.0   0.1386   0.0269   9   0.50   0.00   3C236
1.53   0.02   0.004   -10.000   -10.1   0.4   36.79   0.97   380.0000   -12.0000   29606.0   1.3860   0.0405   9   0.50   0.00   3C236
4.08   -12.00   0.006   0.000   -5.7   0.2   16.31   0.32   964.5670   6.3882   5816.0   1.8311   0.0379   2   -18.00   -18.00   3C237
1.39   -12.00   0.005   0.000   -3.0   0.1   2.48   0.16   487.5356   13.5954   134.0   0.1173   0.0082   1   -18.00   -18.00   3C237
4.47   -12.00   0.398   0.001   1.9   0.0   1.19   0.00   18.8454   0.3276   31.0   0.1731   0.0030   0   -18.00   -18.00   3C237
0.28   0.01   0.001   -10.000   12.3   3.9   120.09   12.98   240.0000   -12.0000   315275.0   0.8190   0.0936   9   0.50   0.29   3C237
