# 79src recal. Tspin, N(HI)
 Tpeak    e      tau      e      VLSR   e    DelV    e     Tspin         e           Tkmax      NHI     erNHI CNM   Frac   e    Name     
   K      K                      km/s km/s   km/s   km/s     K           K             K      10+20cm-2                            
========================================================================================================================================
34.34   -12.00   1.666   0.007   7.6   0.0   4.48   0.01   42.34   9.96   438.0   6.15   1.4424   1   -18.00   -18.00   3C120
41.30   5.57   0.103   -10.000   8.1   0.1   6.34   0.73   400.00   -12.00   877.0   5.04   0.9007   9   0.18   0.23   3C120
20.65   -12.00   0.634   0.008   10.2   0.0   1.91   0.02   43.96   3.95   79.0   1.04   0.0943   2   -18.00   -18.00   3C120
0.57   -12.00   0.032   0.002   -72.9   0.1   4.28   0.24   17.79   10.26   400.0   0.05   0.0275   4   -18.00   -18.00   3C123
3.82   0.18   0.003   -10.000   -60.7   0.5   25.36   1.27   1270.00   -12.00   14054.0   1.89   0.1292   9   0.50   0.29   3C123
0.18   -12.00   0.008   0.001   -57.8   0.5   5.62   1.09   22.15   40.62   691.0   0.02   0.0357   3   -18.00   -18.00   3C123
2.51   -12.00   0.063   0.002   -19.6   0.0   3.14   0.11   40.93   6.20   215.0   0.16   0.0249   2   -18.00   -18.00   3C123
10.11   0.18   0.002   -10.000   -7.2   0.3   37.54   0.53   5170.00   -12.00   30812.0   7.40   0.1673   9   0.49   0.29   3C123
13.50   -12.00   1.606   0.026   4.4   0.0   4.79   0.02   16.88   7.44   501.0   2.53   1.1111   0   -18.00   -18.00   3C123
80.96   -12.00   0.596   0.026   4.7   0.0   2.32   0.08   180.36   115.21   117.0   4.86   3.1020   1   -18.00   -18.00   3C123
88.19   5.96   0.304   -10.000   4.9   0.1   6.09   0.11   290.00   -12.00   811.0   10.47   0.7288   9   0.00   0.00   3C123
0.00   -12.00   0.007   0.002   20.0   0.5   3.88   1.09   0.00   0.00   328.0   0.00   0.0000   5   -18.00   -18.00   3C123
10.77   0.27   0.135   -10.000   -40.1   0.1   5.74   0.19   80.00   -12.00   720.0   1.20   0.0498   9   0.50   0.29   3C131
9.21   0.25   0.034   -10.000   -19.1   1.1   43.93   1.10   270.00   -12.00   42178.0   7.89   0.2898   9   0.49   0.29   3C131
21.36   -12.00   0.321   0.006   -2.3   0.1   6.95   0.21   77.79   5.43   1057.0   3.38   0.2637   1   -18.00   -18.00   3C131
25.06   1.64   0.040   -10.000   1.5   0.1   16.80   0.92   620.00   -12.00   6168.0   8.18   0.6969   9   0.44   0.29   3C131
39.30   -12.00   2.152   0.034   5.3   0.0   4.24   0.04   44.47   8.06   392.0   7.90   1.4340   0   -18.00   -18.00   3C131
5.52   0.15   0.005   -10.000   -16.4   1.3   45.87   2.18   1100.00   -12.00   45997.0   4.94   0.2689   9   0.50   0.29   3C132
9.04   -12.00   0.351   0.007   1.8   0.1   5.43   0.12   30.52   11.08   643.0   1.13   0.4110   1   -18.00   -18.00   3C132
39.75   0.97   0.020   -10.000   5.7   0.1   14.50   0.43   2000.00   -12.00   4595.0   11.22   0.4294   9   0.49   0.29   3C132
43.75   -12.00   1.542   0.028   8.1   0.0   2.42   0.03   55.66   14.67   128.0   4.05   1.0656   0   -18.00   -18.00   3C132
19.68   -12.00   0.260   0.006   13.0   0.1   5.68   0.23   85.86   9.64   705.0   2.47   0.2990   2   -18.00   -18.00   3C132
12.83   -12.00   0.060   0.008   -29.5   0.4   8.45   0.63   219.27   5.45   1559.0   2.17   0.3338   4   -18.00   -18.00   3C133
1.16   -12.00   0.064   0.009   -27.6   0.2   2.84   0.46   18.79   6.96   176.0   0.07   0.0284   3   -18.00   -18.00   3C133
9.06   0.17   0.020   -10.000   -14.7   0.7   46.06   0.82   460.00   -12.00   46378.0   8.13   0.2094   9   0.50   0.29   3C133
15.35   -12.00   0.262   0.006   -0.2   0.2   6.17   0.31   66.60   11.51   831.0   2.10   0.3789   1   -18.00   -18.00   3C133
25.98   -12.00   0.891   0.021   3.7   0.0   2.77   0.06   44.04   17.06   167.0   2.12   0.8196   2   -18.00   -18.00   3C133
45.62   1.62   0.015   -10.000   4.3   0.1   12.41   0.39   3000.00   -12.00   3368.0   11.02   0.5208   9   0.45   0.29   3C133
30.18   -12.00   1.532   0.021   8.0   0.0   2.51   0.02   38.50   13.68   138.0   2.89   1.0215   0   -18.00   -18.00   3C133
3.78   -12.00   0.038   0.002   -21.5   0.1   3.45   0.21   101.52   5.08   260.0   0.26   0.0245   5   -18.00   -18.00   3C138
5.20   0.14   0.004   -10.000   -8.6   0.5   47.38   1.27   1260.00   -12.00   49076.0   4.79   0.1816   9   0.50   0.29   3C138
11.82   -12.00   0.247   0.006   -0.5   0.1   2.86   0.12   54.03   9.60   178.0   0.74   0.1364   1   -18.00   -18.00   3C138
8.48   -12.00   0.176   0.014   1.6   0.1   1.84   0.09   52.62   11.03   73.0   0.33   0.0759   3   -18.00   -18.00   3C138
21.94   -12.00   0.060   0.004   1.8   0.2   14.64   0.48   379.12   23.44   4683.0   6.44   0.6244   2   -18.00   -18.00   3C138
25.99   -12.00   1.046   0.008   6.4   0.0   2.30   0.02   40.07   12.30   115.0   1.87   0.5744   0   -18.00   -18.00   3C138
